src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:06,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:34:09,0.0,0,0,0,0,1,0,113,0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,113,113,113.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,113.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0,1,0,113,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:09,1433012.4855041504,157.01189087744925,1.3956612522439935,0.6978306261219968,0.6978306261219968,1,1,66,159,66.0,66.0,66.0,0.0,159.0,159.0,159.0,0.0,159,66,112.5,46.5,2162.25,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,159.0,0,1,1,66,159
76.223.18.30,192.168.1.69,443,45856,6,2023-03-22 16:34:10,19.073486328125,6920601.6,104857.6,52428.8,52428.8,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,266,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:11,1128792.0475006104,273.74395548249373,1.771805537103519,0.8859027685517595,0.8859027685517595,1,1,66,243,66.0,66.0,66.0,0.0,243.0,243.0,243.0,0.0,243,66,154.5,88.5,7832.25,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,154.5,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,243.0,0,1,1,66,243
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:11,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:12,1021841.7644500732,476.5904242151326,3.9145004042310685,1.9572502021155342,1.9572502021155342,2,2,132,355,66.0,66.0,66.0,0.0,215.0,140.0,177.5,37.5,215,66,121.75,61.73481594691929,3811.1875,40,40,20,0,340613.9214833577,614592.7906036377,34.809112548828125,255273.80392351607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.75,3024,8,0.0,0.0,0.0,0.0,614557.9814910889,407214.1647338867,510886.0731124878,103671.90837860107,0.0,0.0,0.0,0.0,0.0,0.0,66.0,177.5,0,2,2,132,355
13.67.9.5,192.168.1.69,443,43724,6,2023-03-22 16:34:13,18.596649169921875,7098052.923076923,107546.2564102564,53773.1282051282,53773.1282051282,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,1024,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:13,204547.40524291992,1368.875834271634,14.666526795767506,9.77768453051167,4.888842265255835,2,1,132,148,66.0,66.0,66.0,0.0,148.0,148.0,148.0,0.0,148,66,93.33333333333333,38.655170704864595,1494.222222222222,40,20,20,0,102273.70262145996,204518.31817626953,29.087066650390625,102244.61555480957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,93.33333333333333,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,148.0,0,2,1,132,148
192.168.1.69,239.255.255.250,40072,1900,17,2023-03-22 16:34:14,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
104.199.240.237,192.168.1.69,4070,45206,6,2023-03-22 16:34:15,23.365020751953125,6120259.918367347,85598.04081632652,42799.02040816326,42799.02040816326,1,1,77,66,77.0,77.0,77.0,0.0,66.0,66.0,66.0,0.0,77,66,71.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,71.5,16,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,66.0,0,1,1,77,66
192.168.1.69,239.255.255.250,40072,1900,17,2023-03-22 16:34:15,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
192.168.1.69,239.255.255.250,40072,1900,17,2023-03-22 16:34:16,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:16,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.255,57621,57621,17,2023-03-22 16:34:17,0.0,0,0,0,0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1,0,86,0
192.168.1.69,239.255.255.250,40072,1900,17,2023-03-22 16:34:17,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:21,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:22,408371.6869354248,852.1648565098214,9.794998350687603,4.8974991753438015,4.8974991753438015,2,2,183,165,117.0,66.0,91.5,25.5,99.0,66.0,82.5,16.5,117,66,87.0,21.94310825749169,481.5,40,40,20,1,136123.8956451416,403268.57566833496,23.126602172851562,188911.0954953634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,3024,8,0.0,0.0,0.0,0.0,398188.59100341797,5079.984664916992,201634.28783416748,196554.3031692505,0.0,0.0,0.0,0.0,0.0,0.0,91.5,82.5,0,2,2,183,165
192.168.1.1,192.168.1.255,520,520,17,2023-03-22 16:34:25,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:26,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,46054,53,17,2023-03-22 16:34:29,0.0,0,0,0,0,1,0,95,0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,95,95,95.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0,1,0,95,0
192.168.1.254,192.168.1.69,53,46054,17,2023-03-22 16:34:29,5858.898162841797,111454.40351591112,512.0416700577847,341.36111337185645,170.68055668592822,2,1,558,95,351.0,207.0,279.0,72.0,95.0,95.0,95.0,0.0,351,95,217.66666666666666,104.78337442340533,10979.555555555557,16,8,8,2,2929.4490814208984,5827.903747558594,30.994415283203125,2898.4546661376953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,217.66666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,95.0,0,2,1,558,95
192.168.1.69,13.67.9.5,43724,443,6,2023-03-22 16:34:29,94391.5843963623,1398.4297524418614,21.188329582452443,10.594164791226222,10.594164791226222,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,192.168.1.254,39270,53,17,2023-03-22 16:34:30,10708.093643188477,42584.610780842966,373.5492173758155,186.77460868790774,186.77460868790774,2,2,140,316,70.0,70.0,70.0,0.0,182.0,134.0,158.0,24.0,182,70,114.0,47.15930449020638,2224.0,16,16,8,2,3569.364547729492,6494.760513305664,34.57069396972656,2672.3319984681157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,158.0,0,2,2,140,316
35.186.224.47,192.168.1.69,443,56140,6,2023-03-22 16:34:30,579549.7894287109,402.0362085364208,5.17643186956765,1.7254772898558832,3.4509545797117664,1,2,66,167,66.0,66.0,66.0,0.0,101.0,66.0,83.5,17.5,101,66,77.66666666666667,16.49915822768611,272.22222222222223,20,40,20,0,289774.89471435547,579527.1396636963,22.649765014648438,289752.2449493408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,77.66666666666667,267,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,83.5,0,1,2,66,167
35.186.224.47,192.168.1.69,443,56140,6,2023-03-22 16:34:31,113424.06272888184,2018.9719402608596,26.449414064552744,17.63294270970183,8.816471354850915,2,1,163,66,97.0,66.0,81.5,15.5,66.0,66.0,66.0,0.0,97,66,76.33333333333333,14.613540144521982,213.55555555555557,40,20,20,1,56712.03136444092,113388.5383605957,35.52436828613281,56676.506996154785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,76.33333333333333,267,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,66.0,0,2,1,163,66
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:31,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,34598,53,17,2023-03-22 16:34:35,0.0,0,0,0,0,1,0,83,0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0,1,0,83,0
192.168.1.69,192.168.1.254,34598,53,17,2023-03-22 16:34:35,8650.779724121094,41499.14937713593,346.7895491125565,115.59651637085217,231.19303274170434,1,2,83,276,83.0,83.0,83.0,0.0,144.0,132.0,138.0,6.0,144,83,119.66666666666667,26.386023236217735,696.2222222222223,8,16,8,1,4325.389862060547,8311.986923217773,338.7928009033203,3986.5970611572266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,119.66666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,138.0,0,1,2,83,276
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:36,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:34:40,0.0,0,0,0,0,1,0,114,0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,114,114,114.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,114.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0,1,0,114,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:40,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,3024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
76.223.18.30,192.168.1.69,443,45856,6,2023-03-22 16:34:41,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,76.223.18.30,45856,443,6,2023-03-22 16:34:41,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:34:41,1638597.2499847412,579.7641855000345,4.271946630000254,2.4411123600001456,1.8308342700001092,4,3,752,198,220.0,164.0,188.0,20.199009876724155,66.0,66.0,66.0,0.0,220,66,135.71428571428572,62.27522847515417,3878.204081632653,80,60,20,4,273099.54166412354,1228310.5850219727,19.073486328125,436918.54892441863,1638597.2499847412,1228329.6585083008,202754.73594665527,546199.0833282471,482343.06679105136,410237.55073547363,207505.464553833,202732.08618164062,205118.77536773682,2386.6891860961914,0,0,0,0,1,0,0,0,0,0,0,0.75,135.71428571428572,8,3024,207467.31758117676,49.114227294921875,136731.8630218506,96669.06428066501,1228291.5115356445,202656.50749206543,546135.9818776449,482360.7869572551,0.0,0.0,0.0,0.0,0.0,0.0,188.0,66.0,0,4,3,752,198
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:34:41,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:34:43,307169.91424560547,1731.9404516115012,16.277635823416365,9.766581494049818,6.511054329366545,3,2,198,334,66.0,66.0,66.0,0.0,214.0,120.0,167.0,47.0,214,66,106.4,57.72209282415182,3331.8399999999992,60,40,20,0,76792.47856140137,307079.0767669678,9.5367431640625,132956.0302468162,307169.91424560547,307129.3830871582,40.531158447265625,153584.95712280273,153544.42596435547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,106.4,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,167.0,0,3,2,198,334
104.199.240.237,192.168.1.69,4070,45206,6,2023-03-22 16:34:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,104.199.240.237,45206,4070,6,2023-03-22 16:34:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.254,42639,53,17,2023-03-22 16:34:46,11411.190032958984,59590.629727132175,350.533116041954,175.266558020977,175.266558020977,2,2,156,524,78.0,78.0,78.0,0.0,334.0,190.0,262.0,72.0,334,78,170.0,105.14751542475932,11056.0,16,16,8,2,3803.730010986328,10768.17512512207,23.84185791015625,4930.60014047674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,262.0,0,2,2,156,524
192.168.1.69,192.168.1.254,53179,53,17,2023-03-22 16:34:46,9662.389755249023,70375.96466553162,413.9762627384213,206.98813136921066,206.98813136921066,2,2,156,524,78.0,78.0,78.0,0.0,334.0,190.0,262.0,72.0,334,78,170.0,105.14751542475932,11056.0,16,16,8,2,3220.796585083008,9644.98519897461,0.2384185791015625,4542.592589191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,262.0,0,2,2,156,524
192.168.1.69,192.168.1.254,57391,53,17,2023-03-22 16:34:46,7257.938385009766,93690.51704881414,551.1206885224361,275.56034426121806,275.56034426121806,2,2,156,524,78.0,78.0,78.0,0.0,334.0,190.0,262.0,72.0,334,78,170.0,105.14751542475932,11056.0,16,16,8,2,2419.3127950032554,7240.056991577148,0.2384185791015625,3408.7883171048165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,262.0,0,2,2,156,524
192.168.1.69,192.168.1.254,50422,53,17,2023-03-22 16:34:46,7570.028305053711,89827.93360839029,528.3996094611193,264.19980473055966,264.19980473055966,2,2,156,524,78.0,78.0,78.0,0.0,334.0,190.0,262.0,72.0,334,78,170.0,105.14751542475932,11056.0,16,16,8,2,2523.342768351237,6943.464279174805,15.2587890625,3134.9559773415135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,170.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,262.0,0,2,2,156,524
